route_type,from_city,to_city,distance_mi,drive_time_min,company_travel_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
city_to_city,doral,north-miami,13,14,18,doral-to-north-miami,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,north-miami,13,14,18,doral-to-north-miami,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,north-miami-beach,16,17,18,doral-to-north-miami-beach,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,north-miami-beach,16,17,18,doral-to-north-miami-beach,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,north-miami-beach,16,17,18,doral-to-north-miami-beach,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,north-miami-beach,16,17,18,doral-to-north-miami-beach,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,north-miami-beach,16,17,18,doral-to-north-miami-beach,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,opa-locka,10,10,18,doral-to-opa-locka,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,opa-locka,10,10,18,doral-to-opa-locka,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,opa-locka,10,10,18,doral-to-opa-locka,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,opa-locka,10,10,18,doral-to-opa-locka,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,opa-locka,10,10,18,doral-to-opa-locka,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,palmetto-bay,15,17,18,doral-to-palmetto-bay,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,palmetto-bay,15,17,18,doral-to-palmetto-bay,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,palmetto-bay,15,17,18,doral-to-palmetto-bay,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,palmetto-bay,15,17,18,doral-to-palmetto-bay,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,palmetto-bay,15,17,18,doral-to-palmetto-bay,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,pinecrest,12,13,18,doral-to-pinecrest,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,pinecrest,12,13,18,doral-to-pinecrest,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,pinecrest,12,13,18,doral-to-pinecrest,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,pinecrest,12,13,18,doral-to-pinecrest,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,pinecrest,12,13,18,doral-to-pinecrest,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,south-miami,10,10,18,doral-to-south-miami,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,south-miami,10,10,18,doral-to-south-miami,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,south-miami,10,10,18,doral-to-south-miami,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,south-miami,10,10,18,doral-to-south-miami,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,south-miami,10,10,18,doral-to-south-miami,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,sunny-isles-beach,18,20,18,doral-to-sunny-isles-beach,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,sunny-isles-beach,18,20,18,doral-to-sunny-isles-beach,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,sunny-isles-beach,18,20,18,doral-to-sunny-isles-beach,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,sunny-isles-beach,18,20,18,doral-to-sunny-isles-beach,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,sunny-isles-beach,18,20,18,doral-to-sunny-isles-beach,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,surfside,16,18,18,doral-to-surfside,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,surfside,16,18,18,doral-to-surfside,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,surfside,16,18,18,doral-to-surfside,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,surfside,16,18,18,doral-to-surfside,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,surfside,16,18,18,doral-to-surfside,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,sweetwater,4,5,18,doral-to-sweetwater,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,sweetwater,4,5,18,doral-to-sweetwater,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,sweetwater,4,5,18,doral-to-sweetwater,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,sweetwater,4,5,18,doral-to-sweetwater,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,sweetwater,4,5,18,doral-to-sweetwater,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,virginia-gardens,4,4,18,doral-to-virginia-gardens,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,virginia-gardens,4,4,18,doral-to-virginia-gardens,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,virginia-gardens,4,4,18,doral-to-virginia-gardens,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,virginia-gardens,4,4,18,doral-to-virginia-gardens,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,virginia-gardens,4,4,18,doral-to-virginia-gardens,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,west-miami,6,6,18,doral-to-west-miami,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,west-miami,6,6,18,doral-to-west-miami,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,west-miami,6,6,18,doral-to-west-miami,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,west-miami,6,6,18,doral-to-west-miami,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,west-miami,6,6,18,doral-to-west-miami,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,westchester,6,6,18,doral-to-westchester,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,westchester,6,6,18,doral-to-westchester,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,westchester,6,6,18,doral-to-westchester,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,westchester,6,6,18,doral-to-westchester,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,westchester,6,6,18,doral-to-westchester,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,kendall,11,12,18,doral-to-kendall,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,kendall,11,12,18,doral-to-kendall,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,kendall,11,12,18,doral-to-kendall,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,kendall,11,12,18,doral-to-kendall,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,kendall,11,12,18,doral-to-kendall,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,doral,fort-lauderdale,27,30,18,doral-to-fort-lauderdale,True,1_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,fort-lauderdale,27,30,18,doral-to-fort-lauderdale,True,2_bedroom,1028,1388,1208,2,1,4.6,6.6
city_to_city,doral,fort-lauderdale,27,30,18,doral-to-fort-lauderdale,True,3_bedroom,1796,2216,2006,3,1,7.6,9.6
city_to_city,doral,fort-lauderdale,27,30,18,doral-to-fort-lauderdale,True,4_bedroom,2024,2504,2264,4,1,7.6,9.6
city_to_city,doral,fort-lauderdale,27,30,18,doral-to-fort-lauderdale,True,4plus_bedroom,2984,3464,3224,4,1,11.6,13.6
city_to_city,aventura,miami,15,17,44,aventura-to-miami,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami,15,17,44,aventura-to-miami,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami,15,17,44,aventura-to-miami,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,miami,15,17,44,aventura-to-miami,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,miami,15,17,44,aventura-to-miami,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,coral-gables,20,22,44,aventura-to-coral-gables,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,coral-gables,20,22,44,aventura-to-coral-gables,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,coral-gables,20,22,44,aventura-to-coral-gables,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,coral-gables,20,22,44,aventura-to-coral-gables,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,coral-gables,20,22,44,aventura-to-coral-gables,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,doral,18,20,44,aventura-to-doral,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,doral,18,20,44,aventura-to-doral,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,doral,18,20,44,aventura-to-doral,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,doral,18,20,44,aventura-to-doral,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,doral,18,20,44,aventura-to-doral,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,bal-harbour,5,6,44,aventura-to-bal-harbour,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,bal-harbour,5,6,44,aventura-to-bal-harbour,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,bal-harbour,5,6,44,aventura-to-bal-harbour,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,bal-harbour,5,6,44,aventura-to-bal-harbour,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,bal-harbour,5,6,44,aventura-to-bal-harbour,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,bay-harbor-islands,5,6,44,aventura-to-bay-harbor-islands,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,bay-harbor-islands,5,6,44,aventura-to-bay-harbor-islands,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,bay-harbor-islands,5,6,44,aventura-to-bay-harbor-islands,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,bay-harbor-islands,5,6,44,aventura-to-bay-harbor-islands,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,bay-harbor-islands,5,6,44,aventura-to-bay-harbor-islands,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,cutler-bay,32,35,44,aventura-to-cutler-bay,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,cutler-bay,32,35,44,aventura-to-cutler-bay,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,cutler-bay,32,35,44,aventura-to-cutler-bay,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,cutler-bay,32,35,44,aventura-to-cutler-bay,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,cutler-bay,32,35,44,aventura-to-cutler-bay,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,el-portal,8,9,44,aventura-to-el-portal,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,el-portal,8,9,44,aventura-to-el-portal,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,el-portal,8,9,44,aventura-to-el-portal,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,el-portal,8,9,44,aventura-to-el-portal,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,el-portal,8,9,44,aventura-to-el-portal,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,florida-city,45,49,44,aventura-to-florida-city,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,florida-city,45,49,44,aventura-to-florida-city,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,florida-city,45,49,44,aventura-to-florida-city,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,florida-city,45,49,44,aventura-to-florida-city,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,florida-city,45,49,44,aventura-to-florida-city,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,golden-beach,1,1,44,aventura-to-golden-beach,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,golden-beach,1,1,44,aventura-to-golden-beach,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,golden-beach,1,1,44,aventura-to-golden-beach,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,golden-beach,1,1,44,aventura-to-golden-beach,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,golden-beach,1,1,44,aventura-to-golden-beach,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,hialeah,12,13,44,aventura-to-hialeah,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,hialeah,12,13,44,aventura-to-hialeah,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,hialeah,12,13,44,aventura-to-hialeah,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,hialeah,12,13,44,aventura-to-hialeah,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,hialeah,12,13,44,aventura-to-hialeah,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,hialeah-gardens,14,16,44,aventura-to-hialeah-gardens,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,hialeah-gardens,14,16,44,aventura-to-hialeah-gardens,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,hialeah-gardens,14,16,44,aventura-to-hialeah-gardens,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,hialeah-gardens,14,16,44,aventura-to-hialeah-gardens,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,hialeah-gardens,14,16,44,aventura-to-hialeah-gardens,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,homestead,44,48,44,aventura-to-homestead,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,homestead,44,48,44,aventura-to-homestead,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,homestead,44,48,44,aventura-to-homestead,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,homestead,44,48,44,aventura-to-homestead,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,homestead,44,48,44,aventura-to-homestead,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,indian-creek,6,7,44,aventura-to-indian-creek,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,indian-creek,6,7,44,aventura-to-indian-creek,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,indian-creek,6,7,44,aventura-to-indian-creek,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,indian-creek,6,7,44,aventura-to-indian-creek,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,indian-creek,6,7,44,aventura-to-indian-creek,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,key-biscayne,20,22,44,aventura-to-key-biscayne,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,key-biscayne,20,22,44,aventura-to-key-biscayne,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,key-biscayne,20,22,44,aventura-to-key-biscayne,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,key-biscayne,20,22,44,aventura-to-key-biscayne,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,key-biscayne,20,22,44,aventura-to-key-biscayne,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,medley,15,16,44,aventura-to-medley,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,medley,15,16,44,aventura-to-medley,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,medley,15,16,44,aventura-to-medley,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,medley,15,16,44,aventura-to-medley,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,medley,15,16,44,aventura-to-medley,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,miami-beach,13,14,44,aventura-to-miami-beach,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-beach,13,14,44,aventura-to-miami-beach,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-beach,13,14,44,aventura-to-miami-beach,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,miami-beach,13,14,44,aventura-to-miami-beach,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,miami-beach,13,14,44,aventura-to-miami-beach,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,miami-gardens,7,8,44,aventura-to-miami-gardens,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-gardens,7,8,44,aventura-to-miami-gardens,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-gardens,7,8,44,aventura-to-miami-gardens,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,miami-gardens,7,8,44,aventura-to-miami-gardens,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,miami-gardens,7,8,44,aventura-to-miami-gardens,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,miami-lakes,12,13,44,aventura-to-miami-lakes,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-lakes,12,13,44,aventura-to-miami-lakes,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-lakes,12,13,44,aventura-to-miami-lakes,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,miami-lakes,12,13,44,aventura-to-miami-lakes,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,miami-lakes,12,13,44,aventura-to-miami-lakes,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,miami-shores,8,9,44,aventura-to-miami-shores,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-shores,8,9,44,aventura-to-miami-shores,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-shores,8,9,44,aventura-to-miami-shores,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,miami-shores,8,9,44,aventura-to-miami-shores,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,miami-shores,8,9,44,aventura-to-miami-shores,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,miami-springs,14,16,44,aventura-to-miami-springs,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-springs,14,16,44,aventura-to-miami-springs,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,miami-springs,14,16,44,aventura-to-miami-springs,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,miami-springs,14,16,44,aventura-to-miami-springs,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,miami-springs,14,16,44,aventura-to-miami-springs,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,north-bay-village,8,9,44,aventura-to-north-bay-village,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,north-bay-village,8,9,44,aventura-to-north-bay-village,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,north-bay-village,8,9,44,aventura-to-north-bay-village,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,north-bay-village,8,9,44,aventura-to-north-bay-village,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,north-bay-village,8,9,44,aventura-to-north-bay-village,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,north-miami,6,7,44,aventura-to-north-miami,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,north-miami,6,7,44,aventura-to-north-miami,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,north-miami,6,7,44,aventura-to-north-miami,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,north-miami,6,7,44,aventura-to-north-miami,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,north-miami,6,7,44,aventura-to-north-miami,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,north-miami-beach,2,3,44,aventura-to-north-miami-beach,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,north-miami-beach,2,3,44,aventura-to-north-miami-beach,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,north-miami-beach,2,3,44,aventura-to-north-miami-beach,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,north-miami-beach,2,3,44,aventura-to-north-miami-beach,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,north-miami-beach,2,3,44,aventura-to-north-miami-beach,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,opa-locka,9,9,44,aventura-to-opa-locka,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,opa-locka,9,9,44,aventura-to-opa-locka,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,opa-locka,9,9,44,aventura-to-opa-locka,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,opa-locka,9,9,44,aventura-to-opa-locka,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,opa-locka,9,9,44,aventura-to-opa-locka,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,palmetto-bay,28,31,44,aventura-to-palmetto-bay,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,palmetto-bay,28,31,44,aventura-to-palmetto-bay,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,palmetto-bay,28,31,44,aventura-to-palmetto-bay,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,palmetto-bay,28,31,44,aventura-to-palmetto-bay,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,palmetto-bay,28,31,44,aventura-to-palmetto-bay,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,pinecrest,25,27,44,aventura-to-pinecrest,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,pinecrest,25,27,44,aventura-to-pinecrest,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,pinecrest,25,27,44,aventura-to-pinecrest,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,pinecrest,25,27,44,aventura-to-pinecrest,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,pinecrest,25,27,44,aventura-to-pinecrest,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,south-miami,22,24,44,aventura-to-south-miami,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,south-miami,22,24,44,aventura-to-south-miami,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,south-miami,22,24,44,aventura-to-south-miami,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,south-miami,22,24,44,aventura-to-south-miami,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,south-miami,22,24,44,aventura-to-south-miami,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,sunny-isles-beach,2,2,44,aventura-to-sunny-isles-beach,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,sunny-isles-beach,2,2,44,aventura-to-sunny-isles-beach,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,sunny-isles-beach,2,2,44,aventura-to-sunny-isles-beach,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,sunny-isles-beach,2,2,44,aventura-to-sunny-isles-beach,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,sunny-isles-beach,2,2,44,aventura-to-sunny-isles-beach,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,surfside,6,7,44,aventura-to-surfside,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,surfside,6,7,44,aventura-to-surfside,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,surfside,6,7,44,aventura-to-surfside,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,surfside,6,7,44,aventura-to-surfside,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,surfside,6,7,44,aventura-to-surfside,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
city_to_city,aventura,sweetwater,22,24,44,aventura-to-sweetwater,True,1_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,sweetwater,22,24,44,aventura-to-sweetwater,True,2_bedroom,1184,1544,1364,2,1,5.5,7.5
city_to_city,aventura,sweetwater,22,24,44,aventura-to-sweetwater,True,3_bedroom,1978,2398,2188,3,1,8.5,10.5
city_to_city,aventura,sweetwater,22,24,44,aventura-to-sweetwater,True,4_bedroom,2232,2712,2472,4,1,8.5,10.5
city_to_city,aventura,sweetwater,22,24,44,aventura-to-sweetwater,True,4plus_bedroom,3192,3672,3432,4,1,12.5,14.5
