route_type,origin_name,origin_zip,destination_name,destination_zip,distance_mi,drive_time_min,company_travel_time_min,slug,is_active,house_size,min_cost,max_cost,avg_cost,movers,trucks,min_hours,max_hours
long_distance,miami,33101,key-west,33040,164.0,203,,miami-to-key-west,True,1_bedroom,1496,1856,1676,2,1,7.2,9.2
long_distance,miami,33101,key-west,33040,164.0,203,,miami-to-key-west,True,2_bedroom,1496,1856,1676,2,1,7.2,9.2
long_distance,miami,33101,key-west,33040,164.0,203,,miami-to-key-west,True,3_bedroom,2342,2762,2552,3,1,10.2,12.2
long_distance,miami,33101,key-west,33040,164.0,203,,miami-to-key-west,True,4_bedroom,2648,3128,2888,4,1,10.2,12.2
long_distance,miami,33101,key-west,33040,164.0,203,,miami-to-key-west,True,4plus_bedroom,3608,4288,3948,4,1,14.2,16.2
long_distance,miami,33101,key-largo,33037,58.2,65,,miami-to-key-largo,True,1_bedroom,920,1280,1100,2,1,4.0,6.0
long_distance,miami,33101,key-largo,33037,58.2,65,,miami-to-key-largo,True,2_bedroom,920,1280,1100,2,1,4.0,6.0
long_distance,miami,33101,key-largo,33037,58.2,65,,miami-to-key-largo,True,3_bedroom,1670,2090,1880,3,1,7.0,9.0
long_distance,miami,33101,key-largo,33037,58.2,65,,miami-to-key-largo,True,4_bedroom,1880,2360,2120,4,1,7.0,9.0
long_distance,miami,33101,key-largo,33037,58.2,65,,miami-to-key-largo,True,4plus_bedroom,2840,3320,3080,4,1,11.0,13.0
long_distance,miami,33101,islamorada,33036,87.3,104,,miami-to-islamorada,True,1_bedroom,1016,1376,1196,2,1,4.5,6.5
long_distance,miami,33101,islamorada,33036,87.3,104,,miami-to-islamorada,True,2_bedroom,1016,1376,1196,2,1,4.5,6.5
long_distance,miami,33101,islamorada,33036,87.3,104,,miami-to-islamorada,True,3_bedroom,1782,2202,1992,3,1,7.5,9.5
long_distance,miami,33101,islamorada,33036,87.3,104,,miami-to-islamorada,True,4_bedroom,2008,2488,2248,4,1,7.5,9.5
long_distance,miami,33101,islamorada,33036,87.3,104,,miami-to-islamorada,True,4plus_bedroom,2968,3448,3208,4,1,11.5,13.5
long_distance,miami,33101,new-york-ny,10001,1283.7,1114,,miami-to-new-york-ny,True,1_bedroom,8826,9186,9006,2,1,45.7,47.7
long_distance,miami,33101,new-york-ny,10001,1283.7,1114,,miami-to-new-york-ny,True,2_bedroom,8826,9186,9006,2,1,45.7,47.7
long_distance,miami,33101,new-york-ny,10001,1283.7,1114,,miami-to-new-york-ny,True,3_bedroom,11027,11447,11237,3,1,48.7,50.7
long_distance,miami,33101,new-york-ny,10001,1283.7,1114,,miami-to-new-york-ny,True,4_bedroom,12488,12968,12728,4,1,48.7,50.7
long_distance,miami,33101,new-york-ny,10001,1283.7,1114,,miami-to-new-york-ny,True,4plus_bedroom,13448,13928,13688,4,1,52.7,54.7
long_distance,miami,33101,newark-nj,07102,1273.9,1107,,miami-to-newark-nj,True,1_bedroom,8814,9174,8994,2,1,45.6,47.6
long_distance,miami,33101,newark-nj,07102,1273.9,1107,,miami-to-newark-nj,True,2_bedroom,8814,9174,8994,2,1,45.6,47.6
long_distance,miami,33101,newark-nj,07102,1273.9,1107,,miami-to-newark-nj,True,3_bedroom,11013,11433,11223,3,1,48.6,50.6
long_distance,miami,33101,newark-nj,07102,1273.9,1107,,miami-to-newark-nj,True,4_bedroom,12472,12952,12712,4,1,48.6,50.6
long_distance,miami,33101,newark-nj,07102,1273.9,1107,,miami-to-newark-nj,True,4plus_bedroom,13432,13912,13672,4,1,52.6,54.6
long_distance,miami,33101,jersey-city-nj,07302,1278.8,1110,,miami-to-jersey-city-nj,True,1_bedroom,8820,9180,9000,2,1,45.7,47.7
long_distance,miami,33101,jersey-city-nj,07302,1278.8,1110,,miami-to-jersey-city-nj,True,2_bedroom,8820,9180,9000,2,1,45.7,47.7
long_distance,miami,33101,jersey-city-nj,07302,1278.8,1110,,miami-to-jersey-city-nj,True,3_bedroom,11020,11440,11230,3,1,48.7,50.7
long_distance,miami,33101,jersey-city-nj,07302,1278.8,1110,,miami-to-jersey-city-nj,True,4_bedroom,12480,12960,12720,4,1,48.7,50.7
long_distance,miami,33101,jersey-city-nj,07302,1278.8,1110,,miami-to-jersey-city-nj,True,4plus_bedroom,13440,13920,13680,4,1,52.7,54.7
long_distance,miami,33101,yonkers-ny,10701,1299.4,1131,,miami-to-yonkers-ny,True,1_bedroom,8940,9500,9220,2,1,46.3,48.3
long_distance,miami,33101,yonkers-ny,10701,1299.4,1131,,miami-to-yonkers-ny,True,2_bedroom,8940,9500,9220,2,1,46.3,48.3
long_distance,miami,33101,yonkers-ny,10701,1299.4,1131,,miami-to-yonkers-ny,True,3_bedroom,11160,11580,11370,3,1,49.3,51.3
long_distance,miami,33101,yonkers-ny,10701,1299.4,1131,,miami-to-yonkers-ny,True,4_bedroom,12640,13120,12880,4,1,49.3,51.3
long_distance,miami,33101,yonkers-ny,10701,1299.4,1131,,miami-to-yonkers-ny,True,4plus_bedroom,13600,14080,13840,4,1,53.3,55.3
long_distance,miami,33101,stamford-ct,06901,1321.6,1158,,miami-to-stamford-ct,True,1_bedroom,9042,9602,9322,2,1,46.9,48.9
long_distance,miami,33101,stamford-ct,06901,1321.6,1158,,miami-to-stamford-ct,True,2_bedroom,9042,9602,9322,2,1,46.9,48.9
long_distance,miami,33101,stamford-ct,06901,1321.6,1158,,miami-to-stamford-ct,True,3_bedroom,11279,11699,11489,3,1,49.9,51.9
long_distance,miami,33101,stamford-ct,06901,1321.6,1158,,miami-to-stamford-ct,True,4_bedroom,12776,13256,13016,4,1,49.9,51.9
long_distance,miami,33101,stamford-ct,06901,1321.6,1158,,miami-to-stamford-ct,True,4plus_bedroom,13736,14216,13976,4,1,53.9,55.9
long_distance,miami,33101,bridgeport-ct,06604,1344.0,1180,,miami-to-bridgeport-ct,True,1_bedroom,9156,9716,9436,2,1,47.5,49.5
long_distance,miami,33101,bridgeport-ct,06604,1344.0,1180,,miami-to-bridgeport-ct,True,2_bedroom,9156,9716,9436,2,1,47.5,49.5
long_distance,miami,33101,bridgeport-ct,06604,1344.0,1180,,miami-to-bridgeport-ct,True,3_bedroom,11412,11832,11622,3,1,50.5,52.5
long_distance,miami,33101,bridgeport-ct,06604,1344.0,1180,,miami-to-bridgeport-ct,True,4_bedroom,12928,13408,13168,4,1,50.5,52.5
long_distance,miami,33101,bridgeport-ct,06604,1344.0,1180,,miami-to-bridgeport-ct,True,4plus_bedroom,13888,14368,14128,4,1,54.5,56.5
long_distance,miami,33101,hartford-ct,06103,1396.4,1226,,miami-to-hartford-ct,True,1_bedroom,9698,10058,9878,2,1,49.4,51.4
long_distance,miami,33101,hartford-ct,06103,1396.4,1226,,miami-to-hartford-ct,True,2_bedroom,9698,10058,9878,2,1,49.4,51.4
long_distance,miami,33101,hartford-ct,06103,1396.4,1226,,miami-to-hartford-ct,True,3_bedroom,11811,12231,12021,3,1,52.4,54.4
long_distance,miami,33101,hartford-ct,06103,1396.4,1226,,miami-to-hartford-ct,True,4_bedroom,13384,13864,13624,4,1,52.4,54.4
long_distance,miami,33101,hartford-ct,06103,1396.4,1226,,miami-to-hartford-ct,True,4plus_bedroom,14344,14824,14584,4,1,56.4,58.4
long_distance,miami,33101,new-haven-ct,06510,1361.7,1196,,miami-to-new-haven-ct,True,1_bedroom,9452,9812,9632,2,1,48.1,50.1
long_distance,miami,33101,new-haven-ct,06510,1361.7,1196,,miami-to-new-haven-ct,True,2_bedroom,9452,9812,9632,2,1,48.1,50.1
long_distance,miami,33101,new-haven-ct,06510,1361.7,1196,,miami-to-new-haven-ct,True,3_bedroom,11524,11944,11734,3,1,51.1,53.1
long_distance,miami,33101,new-haven-ct,06510,1361.7,1196,,miami-to-new-haven-ct,True,4_bedroom,13056,13536,13296,4,1,51.1,53.1
long_distance,miami,33101,new-haven-ct,06510,1361.7,1196,,miami-to-new-haven-ct,True,4plus_bedroom,14016,14496,14256,4,1,55.1,57.1
long_distance,miami,33101,springfield-ma,01103,1422.7,1251,,miami-to-springfield-ma,True,1_bedroom,9866,10226,10046,2,1,50.4,52.4
long_distance,miami,33101,springfield-ma,01103,1422.7,1251,,miami-to-springfield-ma,True,2_bedroom,9866,10226,10046,2,1,50.4,52.4
long_distance,miami,33101,springfield-ma,01103,1422.7,1251,,miami-to-springfield-ma,True,3_bedroom,12007,12427,12217,3,1,53.4,55.4
long_distance,miami,33101,springfield-ma,01103,1422.7,1251,,miami-to-springfield-ma,True,4_bedroom,13608,14088,13848,4,1,53.4,55.4
long_distance,miami,33101,springfield-ma,01103,1422.7,1251,,miami-to-springfield-ma,True,4plus_bedroom,14568,15048,14808,4,1,57.4,59.4
long_distance,miami,33101,worcester-ma,01608,1456.2,1283,,miami-to-worcester-ma,True,1_bedroom,10058,10418,10238,2,1,51.4,53.4
long_distance,miami,33101,worcester-ma,01608,1456.2,1283,,miami-to-worcester-ma,True,2_bedroom,10058,10418,10238,2,1,51.4,53.4
long_distance,miami,33101,worcester-ma,01608,1456.2,1283,,miami-to-worcester-ma,True,3_bedroom,12231,12651,12441,3,1,54.4,56.4
long_distance,miami,33101,worcester-ma,01608,1456.2,1283,,miami-to-worcester-ma,True,4_bedroom,13864,14344,14104,4,1,54.4,56.4
long_distance,miami,33101,worcester-ma,01608,1456.2,1283,,miami-to-worcester-ma,True,4plus_bedroom,14824,15304,15064,4,1,58.4,60.4
long_distance,miami,33101,boston-ma,02108,1493.6,1318,,miami-to-boston-ma,True,1_bedroom,10220,10580,10400,2,1,52.3,54.3
long_distance,miami,33101,boston-ma,02108,1493.6,1318,,miami-to-boston-ma,True,2_bedroom,10220,10580,10400,2,1,52.3,54.3
long_distance,miami,33101,boston-ma,02108,1493.6,1318,,miami-to-boston-ma,True,3_bedroom,12420,12840,12630,3,1,55.3,57.3
long_distance,miami,33101,boston-ma,02108,1493.6,1318,,miami-to-boston-ma,True,4_bedroom,14080,14560,14320,4,1,55.3,57.3
long_distance,miami,33101,boston-ma,02108,1493.6,1318,,miami-to-boston-ma,True,4plus_bedroom,15040,15520,15280,4,1,59.3,61.3
long_distance,miami,33101,providence-ri,02903,1461.3,1285,,miami-to-providence-ri,True,1_bedroom,9926,10286,10106,2,1,50.7,52.7
long_distance,miami,33101,providence-ri,02903,1461.3,1285,,miami-to-providence-ri,True,2_bedroom,9926,10286,10106,2,1,50.7,52.7
long_distance,miami,33101,providence-ri,02903,1461.3,1285,,miami-to-providence-ri,True,3_bedroom,12077,12497,12287,3,1,53.7,55.7
long_distance,miami,33101,providence-ri,02903,1461.3,1285,,miami-to-providence-ri,True,4_bedroom,13688,14168,13928,4,1,53.7,55.7
long_distance,miami,33101,providence-ri,02903,1461.3,1285,,miami-to-providence-ri,True,4plus_bedroom,14648,15128,14888,4,1,57.7,59.7
long_distance,miami,33101,manchester-nh,03101,1528.0,1348,,miami-to-manchester-nh,True,1_bedroom,10442,10802,10622,2,1,53.6,55.6
long_distance,miami,33101,manchester-nh,03101,1528.0,1348,,miami-to-manchester-nh,True,2_bedroom,10442,10802,10622,2,1,53.6,55.6
long_distance,miami,33101,manchester-nh,03101,1528.0,1348,,miami-to-manchester-nh,True,3_bedroom,12679,13099,12889,3,1,56.6,58.6
long_distance,miami,33101,manchester-nh,03101,1528.0,1348,,miami-to-manchester-nh,True,4_bedroom,14376,14856,14616,4,1,56.6,58.6
long_distance,miami,33101,manchester-nh,03101,1528.0,1348,,miami-to-manchester-nh,True,4plus_bedroom,15336,15816,15576,4,1,60.6,62.6
long_distance,miami,33101,portland-me,04101,1593.7,1404,,miami-to-portland-me,True,1_bedroom,10934,11294,11114,2,1,56.3,58.3
long_distance,miami,33101,portland-me,04101,1593.7,1404,,miami-to-portland-me,True,2_bedroom,10934,11294,11114,2,1,56.3,58.3
long_distance,miami,33101,portland-me,04101,1593.7,1404,,miami-to-portland-me,True,3_bedroom,13253,13673,13463,3,1,59.3,61.3
long_distance,miami,33101,portland-me,04101,1593.7,1404,,miami-to-portland-me,True,4_bedroom,15032,15512,15272,4,1,59.3,61.3
long_distance,miami,33101,portland-me,04101,1593.7,1404,,miami-to-portland-me,True,4plus_bedroom,15992,16672,16332,4,1,63.3,65.3
long_distance,miami,33101,albany-ny,12207,1420.9,1238,,miami-to-albany-ny,True,1_bedroom,9962,10322,10142,2,1,50.9,52.9
long_distance,miami,33101,albany-ny,12207,1420.9,1238,,miami-to-albany-ny,True,2_bedroom,9962,10322,10142,2,1,50.9,52.9
long_distance,miami,33101,albany-ny,12207,1420.9,1238,,miami-to-albany-ny,True,3_bedroom,12119,12539,12329,3,1,53.9,55.9
long_distance,miami,33101,albany-ny,12207,1420.9,1238,,miami-to-albany-ny,True,4_bedroom,13736,14216,13976,4,1,53.9,55.9
long_distance,miami,33101,albany-ny,12207,1420.9,1238,,miami-to-albany-ny,True,4plus_bedroom,14696,15176,14936,4,1,57.9,59.9
long_distance,miami,33101,syracuse-ny,13202,1420.9,1240,,miami-to-syracuse-ny,True,1_bedroom,9920,10280,10100,2,1,50.7,52.7
long_distance,miami,33101,syracuse-ny,13202,1420.9,1240,,miami-to-syracuse-ny,True,2_bedroom,9920,10280,10100,2,1,50.7,52.7
long_distance,miami,33101,syracuse-ny,13202,1420.9,1240,,miami-to-syracuse-ny,True,3_bedroom,12070,12490,12280,3,1,53.7,55.7
long_distance,miami,33101,syracuse-ny,13202,1420.9,1240,,miami-to-syracuse-ny,True,4_bedroom,13680,14160,13920,4,1,53.7,55.7
long_distance,miami,33101,syracuse-ny,13202,1420.9,1240,,miami-to-syracuse-ny,True,4plus_bedroom,14640,15120,14880,4,1,57.7,59.7
long_distance,miami,33101,rochester-ny,14604,1438.6,1262,,miami-to-rochester-ny,True,1_bedroom,9878,10238,10058,2,1,50.4,52.4
long_distance,miami,33101,rochester-ny,14604,1438.6,1262,,miami-to-rochester-ny,True,2_bedroom,9878,10238,10058,2,1,50.4,52.4
long_distance,miami,33101,rochester-ny,14604,1438.6,1262,,miami-to-rochester-ny,True,3_bedroom,12021,12441,12231,3,1,53.4,55.4
long_distance,miami,33101,rochester-ny,14604,1438.6,1262,,miami-to-rochester-ny,True,4_bedroom,13624,14104,13864,4,1,53.4,55.4
long_distance,miami,33101,rochester-ny,14604,1438.6,1262,,miami-to-rochester-ny,True,4plus_bedroom,14584,15064,14824,4,1,57.4,59.4
long_distance,miami,33101,buffalo-ny,14202,1391.7,1222,,miami-to-buffalo-ny,True,1_bedroom,9698,10058,9878,2,1,49.4,51.4
long_distance,miami,33101,buffalo-ny,14202,1391.7,1222,,miami-to-buffalo-ny,True,2_bedroom,9698,10058,9878,2,1,49.4,51.4
long_distance,miami,33101,buffalo-ny,14202,1391.7,1222,,miami-to-buffalo-ny,True,3_bedroom,11811,12231,12021,3,1,52.4,54.4
long_distance,miami,33101,buffalo-ny,14202,1391.7,1222,,miami-to-buffalo-ny,True,4_bedroom,13384,13864,13624,4,1,52.4,54.4
long_distance,miami,33101,buffalo-ny,14202,1391.7,1222,,miami-to-buffalo-ny,True,4plus_bedroom,14344,14824,14584,4,1,56.4,58.4
long_distance,miami,33101,philadelphia-pa,19102,1196.3,1038,,miami-to-philadelphia-pa,True,1_bedroom,8322,8682,8502,2,1,42.9,44.9
long_distance,miami,33101,philadelphia-pa,19102,1196.3,1038,,miami-to-philadelphia-pa,True,2_bedroom,8322,8682,8502,2,1,42.9,44.9
long_distance,miami,33101,philadelphia-pa,19102,1196.3,1038,,miami-to-philadelphia-pa,True,3_bedroom,10239,10659,10449,3,1,45.9,47.9
long_distance,miami,33101,philadelphia-pa,19102,1196.3,1038,,miami-to-philadelphia-pa,True,4_bedroom,11616,12096,11856,4,1,45.9,47.9
long_distance,miami,33101,philadelphia-pa,19102,1196.3,1038,,miami-to-philadelphia-pa,True,4plus_bedroom,12776,13256,13016,4,1,49.9,51.9
long_distance,miami,33101,pittsburgh-pa,15222,1180.0,1040,,miami-to-pittsburgh-pa,True,1_bedroom,8262,8622,8442,2,1,42.6,44.6
long_distance,miami,33101,pittsburgh-pa,15222,1180.0,1040,,miami-to-pittsburgh-pa,True,2_bedroom,8262,8622,8442,2,1,42.6,44.6
long_distance,miami,33101,pittsburgh-pa,15222,1180.0,1040,,miami-to-pittsburgh-pa,True,3_bedroom,10169,10589,10379,3,1,45.6,47.6
long_distance,miami,33101,pittsburgh-pa,15222,1180.0,1040,,miami-to-pittsburgh-pa,True,4_bedroom,11536,12016,11776,4,1,45.6,47.6
long_distance,miami,33101,pittsburgh-pa,15222,1180.0,1040,,miami-to-pittsburgh-pa,True,4plus_bedroom,12696,13176,12936,4,1,49.6,51.6
long_distance,miami,33101,allentown-pa,18101,1246.3,1088,,miami-to-allentown-pa,True,1_bedroom,8598,8958,8778,2,1,44.4,46.4
long_distance,miami,33101,allentown-pa,18101,1246.3,1088,,miami-to-allentown-pa,True,2_bedroom,8598,8958,8778,2,1,44.4,46.4
long_distance,miami,33101,allentown-pa,18101,1246.3,1088,,miami-to-allentown-pa,True,3_bedroom,10561,11181,10871,3,1,47.4,49.4
long_distance,miami,33101,allentown-pa,18101,1246.3,1088,,miami-to-allentown-pa,True,4_bedroom,11984,12664,12324,4,1,47.4,49.4
long_distance,miami,33101,allentown-pa,18101,1246.3,1088,,miami-to-allentown-pa,True,4plus_bedroom,13144,13624,13384,4,1,51.4,53.4
long_distance,miami,33101,harrisburg-pa,17101,1166.8,1009,,miami-to-harrisburg-pa,True,1_bedroom,8310,8670,8490,2,1,42.8,44.8
long_distance,miami,33101,harrisburg-pa,17101,1166.8,1009,,miami-to-harrisburg-pa,True,2_bedroom,8310,8670,8490,2,1,42.8,44.8
long_distance,miami,33101,harrisburg-pa,17101,1166.8,1009,,miami-to-harrisburg-pa,True,3_bedroom,10225,10645,10435,3,1,45.8,47.8
long_distance,miami,33101,harrisburg-pa,17101,1166.8,1009,,miami-to-harrisburg-pa,True,4_bedroom,11600,12080,11840,4,1,45.8,47.8
long_distance,miami,33101,harrisburg-pa,17101,1166.8,1009,,miami-to-harrisburg-pa,True,4plus_bedroom,12760,13240,13000,4,1,49.8,51.8
long_distance,miami,33101,scranton-pa,18503,1289.8,1122,,miami-to-scranton-pa,True,1_bedroom,8964,9524,9244,2,1,46.5,48.5
long_distance,miami,33101,scranton-pa,18503,1289.8,1122,,miami-to-scranton-pa,True,2_bedroom,8964,9524,9244,2,1,46.5,48.5
long_distance,miami,33101,scranton-pa,18503,1289.8,1122,,miami-to-scranton-pa,True,3_bedroom,11188,11608,11398,3,1,49.5,51.5
long_distance,miami,33101,scranton-pa,18503,1289.8,1122,,miami-to-scranton-pa,True,4_bedroom,12672,13152,12912,4,1,49.5,51.5
long_distance,miami,33101,scranton-pa,18503,1289.8,1122,,miami-to-scranton-pa,True,4plus_bedroom,13632,14112,13872,4,1,53.5,55.5
long_distance,miami,33101,lancaster-pa,17602,1167.6,1025,,miami-to-lancaster-pa,True,1_bedroom,8244,8604,8424,2,1,42.5,44.5
long_distance,miami,33101,lancaster-pa,17602,1167.6,1025,,miami-to-lancaster-pa,True,2_bedroom,8244,8604,8424,2,1,42.5,44.5
long_distance,miami,33101,lancaster-pa,17602,1167.6,1025,,miami-to-lancaster-pa,True,3_bedroom,10148,10568,10358,3,1,45.5,47.5
long_distance,miami,33101,lancaster-pa,17602,1167.6,1025,,miami-to-lancaster-pa,True,4_bedroom,11512,11992,11752,4,1,45.5,47.5
long_distance,miami,33101,lancaster-pa,17602,1167.6,1025,,miami-to-lancaster-pa,True,4plus_bedroom,12672,13152,12912,4,1,49.5,51.5
long_distance,miami,33101,erie-pa,16501,1299.1,1139,,miami-to-erie-pa,True,1_bedroom,9102,9662,9382,2,1,47.2,49.2
long_distance,miami,33101,erie-pa,16501,1299.1,1139,,miami-to-erie-pa,True,2_bedroom,9102,9662,9382,2,1,47.2,49.2
long_distance,miami,33101,erie-pa,16501,1299.1,1139,,miami-to-erie-pa,True,3_bedroom,11349,11769,11559,3,1,50.2,52.2
long_distance,miami,33101,erie-pa,16501,1299.1,1139,,miami-to-erie-pa,True,4_bedroom,12856,13336,13096,4,1,50.2,52.2
long_distance,miami,33101,erie-pa,16501,1299.1,1139,,miami-to-erie-pa,True,4plus_bedroom,13816,14296,14056,4,1,54.2,56.2
long_distance,miami,33101,baltimore-md,21202,1096.7,951,,miami-to-baltimore-md,True,1_bedroom,7854,8214,8034,2,1,40.3,42.3
long_distance,miami,33101,baltimore-md,21202,1096.7,951,,miami-to-baltimore-md,True,2_bedroom,7854,8214,8034,2,1,40.3,42.3
long_distance,miami,33101,baltimore-md,21202,1096.7,951,,miami-to-baltimore-md,True,3_bedroom,9693,10113,9903,3,1,43.3,45.3
long_distance,miami,33101,baltimore-md,21202,1096.7,951,,miami-to-baltimore-md,True,4_bedroom,10992,11472,11232,4,1,43.3,45.3
long_distance,miami,33101,baltimore-md,21202,1096.7,951,,miami-to-baltimore-md,True,4plus_bedroom,11952,12632,12292,4,1,47.3,49.3
long_distance,miami,33101,washington-dc,20001,1057.3,907,,miami-to-washington-dc,True,1_bedroom,7632,7992,7812,2,1,39.1,41.1
long_distance,miami,33101,washington-dc,20001,1057.3,907,,miami-to-washington-dc,True,2_bedroom,7632,7992,7812,2,1,39.1,41.1
long_distance,miami,33101,washington-dc,20001,1057.3,907,,miami-to-washington-dc,True,3_bedroom,9434,9854,9644,3,1,42.1,44.1
long_distance,miami,33101,washington-dc,20001,1057.3,907,,miami-to-washington-dc,True,4_bedroom,10696,11176,10936,4,1,42.1,44.1
long_distance,miami,33101,washington-dc,20001,1057.3,907,,miami-to-washington-dc,True,4plus_bedroom,11656,12336,11996,4,1,46.1,48.1
long_distance,miami,33101,arlington-va,22201,1053.7,898,,miami-to-arlington-va,True,1_bedroom,7614,7974,7794,2,1,39.0,41.0
long_distance,miami,33101,arlington-va,22201,1053.7,898,,miami-to-arlington-va,True,2_bedroom,7614,7974,7794,2,1,39.0,41.0
long_distance,miami,33101,arlington-va,22201,1053.7,898,,miami-to-arlington-va,True,3_bedroom,9413,9833,9623,3,1,42.0,44.0
long_distance,miami,33101,arlington-va,22201,1053.7,898,,miami-to-arlington-va,True,4_bedroom,10672,11152,10912,4,1,42.0,44.0
long_distance,miami,33101,arlington-va,22201,1053.7,898,,miami-to-arlington-va,True,4plus_bedroom,11632,12112,11872,4,1,46.0,48.0
long_distance,miami,33101,alexandria-va,22301,1051.3,898,,miami-to-alexandria-va,True,1_bedroom,7584,7944,7764,2,1,38.8,40.8
long_distance,miami,33101,alexandria-va,22301,1051.3,898,,miami-to-alexandria-va,True,2_bedroom,7584,7944,7764,2,1,38.8,40.8
long_distance,miami,33101,alexandria-va,22301,1051.3,898,,miami-to-alexandria-va,True,3_bedroom,9378,9798,9588,3,1,41.8,43.8
long_distance,miami,33101,alexandria-va,22301,1051.3,898,,miami-to-alexandria-va,True,4_bedroom,10632,11112,10872,4,1,41.8,43.8
long_distance,miami,33101,alexandria-va,22301,1051.3,898,,miami-to-alexandria-va,True,4plus_bedroom,11592,12072,11832,4,1,45.8,47.8
long_distance,miami,33101,richmond-va,23219,948.6,804,,miami-to-richmond-va,True,1_bedroom,6936,7296,7116,2,1,35.2,37.2
long_distance,miami,33101,richmond-va,23219,948.6,804,,miami-to-richmond-va,True,2_bedroom,6936,7296,7116,2,1,35.2,37.2
long_distance,miami,33101,richmond-va,23219,948.6,804,,miami-to-richmond-va,True,3_bedroom,8622,9042,8832,3,1,38.2,40.2
long_distance,miami,33101,richmond-va,23219,948.6,804,,miami-to-richmond-va,True,4_bedroom,9768,10248,10008,4,1,38.2,40.2
long_distance,miami,33101,richmond-va,23219,948.6,804,,miami-to-richmond-va,True,4plus_bedroom,10728,11208,10968,4,1,42.2,44.2
long_distance,miami,33101,virginia-beach-va,23451,980.2,846,,miami-to-virginia-beach-va,True,1_bedroom,6762,7122,6942,2,1,34.2,36.2
long_distance,miami,33101,virginia-beach-va,23451,980.2,846,,miami-to-virginia-beach-va,True,2_bedroom,6762,7122,6942,2,1,34.2,36.2
long_distance,miami,33101,virginia-beach-va,23451,980.2,846,,miami-to-virginia-beach-va,True,3_bedroom,8419,8839,8629,3,1,37.2,39.2
long_distance,miami,33101,virginia-beach-va,23451,980.2,846,,miami-to-virginia-beach-va,True,4_bedroom,9536,10016,9776,4,1,37.2,39.2
long_distance,miami,33101,virginia-beach-va,23451,980.2,846,,miami-to-virginia-beach-va,True,4plus_bedroom,10496,10976,10736,4,1,41.2,43.2
long_distance,miami,33101,norfolk-va,23510,963.0,828,,miami-to-norfolk-va,True,1_bedroom,6720,7080,6900,2,1,34.0,36.0
long_distance,miami,33101,norfolk-va,23510,963.0,828,,miami-to-norfolk-va,True,2_bedroom,6720,7080,6900,2,1,34.0,36.0
long_distance,miami,33101,norfolk-va,23510,963.0,828,,miami-to-norfolk-va,True,3_bedroom,8370,8790,8580,3,1,37.0,39.0
long_distance,miami,33101,norfolk-va,23510,963.0,828,,miami-to-norfolk-va,True,4_bedroom,9480,9960,9720,4,1,37.0,39.0
long_distance,miami,33101,norfolk-va,23510,963.0,828,,miami-to-norfolk-va,True,4plus_bedroom,10440,10920,10680,4,1,41.0,43.0
long_distance,miami,33101,roanoke-va,24011,928.3,799,,miami-to-roanoke-va,True,1_bedroom,6690,7050,6870,2,1,33.8,35.8
long_distance,miami,33101,roanoke-va,24011,928.3,799,,miami-to-roanoke-va,True,2_bedroom,6690,7050,6870,2,1,33.8,35.8
long_distance,miami,33101,roanoke-va,24011,928.3,799,,miami-to-roanoke-va,True,3_bedroom,8335,8755,8545,3,1,36.8,38.8
long_distance,miami,33101,roanoke-va,24011,928.3,799,,miami-to-roanoke-va,True,4_bedroom,9440,9920,9680,4,1,36.8,38.8
long_distance,miami,33101,roanoke-va,24011,928.3,799,,miami-to-roanoke-va,True,4plus_bedroom,10400,10880,10640,4,1,40.8,42.8
long_distance,miami,33101,raleigh-nc,27601,802.1,679,,miami-to-raleigh-nc,True,1_bedroom,5788,6148,5968,2,1,29.9,31.9
long_distance,miami,33101,raleigh-nc,27601,802.1,679,,miami-to-raleigh-nc,True,2_bedroom,5788,6148,5968,2,1,29.9,31.9
long_distance,miami,33101,raleigh-nc,27601,802.1,679,,miami-to-raleigh-nc,True,3_bedroom,7516,7936,7726,3,1,32.9,34.9
long_distance,miami,33101,raleigh-nc,27601,802.1,679,,miami-to-raleigh-nc,True,4_bedroom,8504,8984,8744,4,1,32.9,34.9
long_distance,miami,33101,raleigh-nc,27601,802.1,679,,miami-to-raleigh-nc,True,4plus_bedroom,9464,9944,9704,4,1,36.9,38.9
long_distance,miami,33101,durham-nc,27701,829.1,702,,miami-to-durham-nc,True,1_bedroom,5878,6438,6158,2,1,30.4,32.4
long_distance,miami,33101,durham-nc,27701,829.1,702,,miami-to-durham-nc,True,2_bedroom,5878,6438,6158,2,1,30.4,32.4
long_distance,miami,33101,durham-nc,27701,829.1,702,,miami-to-durham-nc,True,3_bedroom,7621,8041,7831,3,1,33.4,35.4
long_distance,miami,33101,durham-nc,27701,829.1,702,,miami-to-durham-nc,True,4_bedroom,8624,9104,8864,4,1,33.4,35.4
long_distance,miami,33101,durham-nc,27701,829.1,702,,miami-to-durham-nc,True,4plus_bedroom,9584,10064,9824,4,1,37.4,39.4
long_distance,miami,33101,greensboro-nc,27401,811.6,697,,miami-to-greensboro-nc,True,1_bedroom,5890,6450,6170,2,1,30.5,32.5
long_distance,miami,33101,greensboro-nc,27401,811.6,697,,miami-to-greensboro-nc,True,2_bedroom,5890,6450,6170,2,1,30.5,32.5
long_distance,miami,33101,greensboro-nc,27401,811.6,697,,miami-to-greensboro-nc,True,3_bedroom,7635,8055,7845,3,1,33.5,35.5
